epoch,train_loss,val_loss,train_acc,val_acc
1,2.1290851120788576,2.0970429878042203,0.2032812675581526,0.21818181818181817
2,2.102023949032621,2.040143883830369,0.21339476345656816,0.21212121212121213
3,1.9996886029245076,1.983177284279255,0.2620519159456119,0.2777777777777778
4,2.0027574571227342,1.8657906000060265,0.2722777840206765,0.2717171717171717
5,1.9264353864687804,1.660644347980769,0.2998089672996966,0.3898989898989899
6,1.8904819256510008,1.9332080749550251,0.3048657152489044,0.29494949494949496
7,1.9479054139027208,1.7805426200230916,0.2907068209911226,0.3515151515151515
8,1.826057174819576,1.6984755870067711,0.3267782896954714,0.33636363636363636
9,1.799063012779181,1.6823213579678777,0.33655466906393977,0.39191919191919194
10,1.813392485376288,2.0310978586023505,0.3364422968872907,0.2868686868686869
11,1.8239327877850355,1.7361044695883086,0.33408248117766043,0.3888888888888889
12,1.925362205435713,2.023483469991973,0.3068884144285875,0.296969696969697
13,1.9963931281562066,1.8514638166234951,0.26935610742780086,0.30606060606060603
14,1.9364245855777447,2.169600998753249,0.28463872345207325,0.2636363636363636
15,1.9997628515041843,1.8604911459816826,0.269580851781099,0.3212121212121212
