genre,duration,zero_crossing_rate,rms,chromagram,spectral_centroid,spectral_rolloff,spectral_bandwidth,tempo,beats_avg,onset_strength_mean,spectral_contrast,spectral_flatness,mfcc_1,mfcc_delta_1,mfcc_delta2_1,mfcc_2,mfcc_delta_2,mfcc_delta2_2,mfcc_3,mfcc_delta_3,mfcc_delta2_3,mfcc_4,mfcc_delta_4,mfcc_delta2_4,mfcc_5,mfcc_delta_5,mfcc_delta2_5,mfcc_6,mfcc_delta_6,mfcc_delta2_6,mfcc_7,mfcc_delta_7,mfcc_delta2_7,mfcc_8,mfcc_delta_8,mfcc_delta2_8,mfcc_9,mfcc_delta_9,mfcc_delta2_9,mfcc_10,mfcc_delta_10,mfcc_delta2_10,mfcc_11,mfcc_delta_11,mfcc_delta2_11,mfcc_12,mfcc_delta_12,mfcc_delta2_12,mfcc_13,mfcc_delta_13,mfcc_delta2_13
blues,-0.13271030870545994,-0.13939704758485577,-0.3029644512759927,"[[0.5320618  0.4225055  0.27116325 ... 0.73885524 0.7586092  0.6899309 ]
 [0.67553    0.5866555  0.49417755 ... 0.4838316  0.5590981  0.6429155 ]
 [0.9472634  0.67172796 0.46478713 ... 0.16079962 0.19594938 0.28845027]
 ...
 [0.59684676 0.21542852 0.17623778 ... 0.9121642  0.9057476  0.9381158 ]
 [0.49529982 0.23786826 0.10874125 ... 1.         1.         1.        ]
 [0.6123243  0.3970516  0.20018855 ... 0.77706623 0.7705643  0.7349934 ]]",0.13854301674466843,0.39039911308655123,0.23703092170926524,-1.075424394514391,-0.12075289210522727,-0.6155277780801464,1.3304675486368682,-0.6130925033331266,-0.15018177094515944,-0.620922159095555,0.8547771299228588,-0.9492041503756835,0.49179232491180785,0.432975714701197,0.20871396603588135,-0.4128683705496181,-0.9999655180987375,2.433747105630552,-0.29406337593761467,-1.1181281033794808,0.4146582594581427,0.2139225503594316,-0.44508543509561505,2.5795488532159343,0.5551920425524548,-0.030823775228932225,0.027516210538327895,0.9405987247253496,-0.2814054539345169,2.1101213800235192,-0.3260746118632801,-1.2671150692036102,-0.33857171276056497,-0.567478771452609,-0.7325745478534624,0.009537545664238237,-0.711903467166598,0.8780632301165322,-2.3180545119934823,0.1586035865311202,-0.5580561383576216,0.7773351085026472,0.8287135753776331,0.9847647346539805,0.3587689610499203,1.7147098119762003,0.21517980308339532
blues,-0.13271030870545994,0.32272173220214373,-0.3747615506086574,"[[0.0668533  0.05225632 0.06987246 ... 0.21497633 0.14903517 0.57195663]
 [0.06153078 0.03355025 0.02628477 ... 0.36954805 0.08014549 0.07448736]
 [0.08564786 0.03506333 0.02277805 ... 0.5552388  0.10111418 0.06166643]
 ...
 [0.5288338  0.31673416 0.15469678 ... 0.5150032  0.2665916  0.16933087]
 [0.10385684 0.058362   0.02825666 ... 0.49222586 0.23584987 0.10725699]
 [0.06319191 0.02767474 0.02013521 ... 0.30625248 0.2240469  0.42041647]]",0.10861123416340246,0.10167709057069038,-0.23367029644010032,-0.2474285963260935,0.796705381879271,0.135153679791977,1.4169092572377069,-0.6379897332125287,-0.003923881174757163,0.6193687221622936,2.629044779973447,-0.12128748703896367,1.1516528251591827,-1.6712744738691743,-0.5850581658004992,1.0233657527536622,-0.6792095622201209,0.7996877293234851,0.258119980407605,1.4077432454775143,-2.35145463159208,1.6436940277631495,-1.2955277206786449,1.2426155913418826,-0.9811106627567708,1.354646128972581,-1.379998819918929,2.5632956399670728,-0.19342689652838807,0.7432319966297675,1.7487073898617678,0.056370012987797716,-0.32236248827168323,0.40588393999045547,1.0582541123067728,-0.27932126171809224,0.43804516140072314,1.8177343034596434,-0.5181080877456739,-0.37662551940149336,-1.1903340842831742,0.28055428955713485,-0.29804508580354794,-0.8851339338847918,-2.640083729122342,0.5353410292876956,-0.669205241396458
blues,-0.13271030870545994,-1.7065718699136276,-1.0327350937606137,"[[3.5101873e-01 1.9009027e-01 1.6066214e-01 ... 5.9911318e-02
  3.1958707e-02 6.5126754e-02]
 [1.0000000e+00 1.0000000e+00 1.0000000e+00 ... 2.5711411e-01
  1.2531777e-01 1.4269204e-01]
 [7.5408584e-01 5.8546644e-01 5.4785514e-01 ... 4.4236127e-01
  3.8882577e-01 4.3607739e-01]
 ...
 [1.6858988e-02 1.5734374e-03 6.9373136e-04 ... 1.0000000e+00
  1.0000000e+00 1.0000000e+00]
 [2.8109809e-02 3.4264526e-03 7.2232808e-04 ... 5.2089292e-01
  6.3293409e-01 7.5755972e-01]
 [6.6290647e-02 9.4969012e-03 2.9736182e-03 ... 6.9387577e-02
  4.4935264e-02 7.0951499e-02]]",-1.7936355568739275,-1.8868213925343236,-1.5310662233580152,-1.280197548905045,0.3955531083222964,-0.7094758210357132,0.19529608449436694,-0.7088265106403254,-1.8729489121409961,0.8230242615953933,2.314875862975014,0.9119340660465841,0.4352807383578911,0.6308251172670708,1.7399373050528544,-1.1626276821359876,-1.2310839023511373,0.33165713316000844,0.3275448260567051,-1.3840356416306727,2.6486315990514706,0.7007900993541575,-4.081809979361649,0.7343311181798262,-0.49403330520304944,-0.910920340743381,1.098391420927853,-0.6732792007820066,0.08508844047466077,-0.10762291792688396,0.35984761744216376,0.9305929728137846,0.37660373083405474,-2.110201885911175,-3.0175478720847675,-0.504271216326638,1.188517011534626,0.009732784482561457,0.7557397833148232,0.5541559123130394,1.0568992551419139,-0.7320188084603747,-0.4500683475676979,2.458500471710766,1.0183570263479969,2.2506077143235332,-0.4346612621111351
blues,-0.13271030870545994,-1.2362414593803406,-0.8192272714996065,"[[9.3996006e-01 6.9376379e-01 5.9542847e-01 ... 2.8024057e-02
  3.9024290e-02 4.2670324e-02]
 [6.6198605e-01 3.1801140e-01 2.4194659e-01 ... 4.5201016e-04
  8.4921147e-04 9.3208700e-03]
 [3.9749035e-01 6.8762936e-02 4.2772748e-02 ... 2.6581855e-04
  5.5870955e-04 6.5300846e-03]
 ...
 [5.0360399e-01 3.0056077e-01 2.4299377e-01 ... 4.9494274e-02
  4.2274911e-02 1.2848912e-01]
 [7.9056042e-01 7.2063506e-01 6.9478112e-01 ... 1.0000000e+00
  1.0000000e+00 1.0000000e+00]
 [1.0000000e+00 1.0000000e+00 1.0000000e+00 ... 8.3305556e-01
  9.8311704e-01 6.9002354e-01]]",-1.4021743546046186,-1.3301854747985644,-1.272113324628726,-1.280197548905045,-0.6142141300260072,0.047168622585689164,0.6590080918735601,-0.7320389438212924,-1.3981210567992102,1.1558391311860883,1.9907261986694422,0.2960179917640478,0.11632367025729322,1.0305490084793831,0.8306342879425928,-1.133678376233506,-0.7962859972135254,0.8940484533890388,-0.22594006245747464,-1.2720546680792812,1.5731506394256782,-1.4656030105361653,-2.294435604023724,-0.594820827223121,-1.1651074604761373,-0.9584590719989889,1.397348740652634,-2.398026352961732,-0.3587332956567591,-0.7430460062956226,-1.368771250830475,-0.671656859449063,0.8456817054967115,-0.8802001154416436,-0.9717229671963037,-0.6910988791575373,-0.6703643416291512,-0.18823909816538179,1.5000155277816436,-0.22883188544635544,-0.6738447648444473,-1.155544868385366,0.3690446352268005,1.2386819221361647,1.0398393699388526,0.9906091685537499,0.010070286190745703
blues,-0.13271030870545994,-1.33348920963754,-0.4531224474032271,"[[0.09662903 0.02262404 0.0145458  ... 0.15120617 0.14956553 0.22968194]
 [0.13626859 0.05629259 0.0357279  ... 0.24615224 0.32801974 0.40235227]
 [0.13962048 0.11237965 0.11225927 ... 0.50209737 0.7492496  0.77318215]
 ...
 [0.69947743 0.45004565 0.37655488 ... 1.         0.74126214 0.6201584 ]
 [0.25432414 0.06323522 0.03571134 ... 0.22859317 0.18822241 0.19629921]
 [0.1112833  0.01874434 0.01389533 ... 0.07971112 0.05835256 0.0991319 ]]",-1.6146627767409896,-1.7415559100594107,-1.4474169006495679,-0.7091954837772595,0.5026849870363017,0.16854134312200394,0.7473550221053802,-0.7341284344699538,-1.1988531526666366,0.28278392186087614,1.7430282009344524,1.2556908251585266,0.13946009306104545,0.7301858579751598,0.9266380239464997,-0.852868051485821,-1.5212578336151819,0.7335094810202386,0.021343500170352296,-0.5256695039050248,1.3139420344843695,0.49416237605221774,-0.4060483322871173,0.5021398714234281,-0.46225004116463925,0.3450554808484405,0.8390393285905668,0.2640559472026303,-0.30136070230220474,-0.8472900586764941,-0.07734200421648127,0.8503810529827822,-1.067142009553957,-0.2576431284740356,0.16276904655326924,1.0383755632619527,-0.05811602335297374,-0.6008983729251838,1.3766526339047072,-0.12436236023369741,-0.9266040751677437,-0.8909902133945133,0.3421668888913954,-0.316582254732517,1.0850946902936842,1.475305117634514,-0.005631017376514884
blues,-0.13271030870545994,-1.087348062284273,0.015519583160828928,"[[0.34290263 0.14473437 0.09209551 ... 0.09945013 0.10366375 0.2404213 ]
 [0.38435584 0.27350488 0.19540672 ... 0.05117905 0.07013917 0.11502302]
 [0.5381796  0.55780417 0.4052987  ... 0.0368052  0.03880686 0.03104081]
 ...
 [0.7834631  0.8820727  1.         ... 1.         1.         1.        ]
 [0.5843339  0.6213351  0.8647651  ... 0.80281895 0.8229364  0.91574454]
 [0.34648913 0.1455939  0.18171504 ... 0.48535156 0.5118632  0.63863814]]",-0.8240299734907429,-0.7013875640026085,-0.5150832993399567,0.8642324290193057,0.7300636496317043,0.2980803141351931,0.9353509687754132,-0.6451826175591755,-0.32967056960992513,0.0556808358024624,-1.6559653604604374,0.505741975357219,-0.5073534659223463,0.7661227904556007,0.8714547893668242,-0.7422651280663441,1.6330748440384129,1.0648946232142924,0.8524221394470406,-1.5438714637012985,0.7182063524735334,0.3308202163939538,-0.889337656115959,1.1548516773399156,-0.3191538079544471,-0.2744056090042954,-0.39448584113846735,-0.317543267264587,1.1100968753453666,0.9484860485237154,0.15876886235758644,-1.3992204464149256,-0.9711722830060465,-1.7311585782958918,1.1028596476652572,-0.1920261894378534,-0.17508291018948588,-1.5154243253197683,0.04887572246212019,0.3239375110075765,0.5468308658801541,-0.46059553941400905,0.5901393152597376,0.4843569646897969,-0.16698024732956895,1.4539871070133081,-1.4716177893753764
blues,-0.13271030870545994,-0.6909223284675806,-0.3936890892840398,"[[0.08352931 0.06713181 0.11119944 ... 0.50998574 0.57060236 0.48290324]
 [0.38481086 0.3161856  0.32425767 ... 0.33796394 0.33036563 0.28992692]
 [1.         1.         0.66861683 ... 0.34984052 0.2853046  0.26439643]
 ...
 [0.5983527  0.43293077 0.36990368 ... 0.11975269 0.17078952 0.24866901]
 [0.45814517 0.790243   1.         ... 0.39538446 0.44664612 0.41830868]
 [0.1426521  0.34262687 0.5883817  ... 0.40552607 0.45487088 0.40062714]]",-0.9276087859728164,-0.888380376482058,-1.024757485385621,-0.9620678269052788,-1.242669376427339,-0.8634715009313482,-0.054365815486721585,-0.6689933402305012,-0.3265564130034497,-0.1762025193658135,-0.0052400230339915,1.1720397685237067,0.859111117033909,0.046136924000207205,-0.8283791823294042,-0.3925749958993159,0.3369182303780086,0.0037971342625281474,-0.911509716567072,1.1835019566867864,-1.440294705833399,0.13582613950489766,-0.5355537906608382,0.5284282568704828,-0.020885538687373587,-1.2711858865063927,0.3386665092940106,0.2698576375106605,-0.07539613413882479,-0.6803020731932361,-1.748151317823897,0.4491923073892678,0.16951505015481488,0.3959754733493857,-0.3953538542151105,-0.2636196955758866,1.1990018783133352,-0.29346962473946087,-0.3045254856776534,1.1866945311533563,-0.040918529960720144,0.17578377837685824,2.009905859798636,0.24758274253521106,-0.9692047470354762,1.3568502497280341,1.070093425320534
blues,-0.13271030870545994,0.23242992878173455,1.588323441165064,"[[0.5693308  0.40642887 0.2557104  ... 0.07695703 0.08666293 0.11803652]
 [0.39527717 0.30181602 0.16922407 ... 0.19055755 0.21676475 0.31558633]
 [0.36073548 0.355466   0.2032425  ... 0.04967318 0.05472267 0.05445093]
 ...
 [0.45529282 0.318042   0.17143516 ... 1.         1.         1.        ]
 [0.7649109  0.625214   0.28682345 ... 0.27141404 0.27717334 0.34462956]
 [0.6394656  0.45562208 0.24581069 ... 0.06195598 0.0613526  0.06963373]]",-0.19781135031289512,-0.22398544059667022,-0.2999454697688062,-0.2474285963260935,0.4000606712388636,0.1326029025332878,0.5826597074445076,-0.4952353165655985,1.0529794594060675,-0.16221348650353912,-1.7225852403566568,0.39997884452916116,0.2196094855209964,-0.27219600806704414,-1.0555183826031502,-0.1287937116956356,1.1386807043122256,0.11585933786618473,-0.15871856139901663,-0.3235686815526982,-0.4228993479934588,-0.6358303279042081,1.3220233764274318,0.7331207195222011,-0.8076779103790391,0.9687177841196863,-1.3721228795573093,-0.19549394541268603,1.780544520310619,1.3195257451121467,-0.5496465170047952,-0.7016231767130489,-0.474719249639245,-1.0901050754417319,0.9125029019842377,0.6933844314708356,-0.9026857422969612,0.49571234948147197,-1.2243961635362053,0.0028866569756096777,1.4113395983737065,1.3181319983001027,0.5036677376032638,-0.9145029251170526,-0.9914921507853437,-0.010905565148309511,0.4369688813923665
blues,-0.13271030870545994,-0.22993276082941075,1.6991795809765153,"[[0.6028529  0.4970007  0.7407823  ... 0.6293957  0.448183   1.        ]
 [0.5768318  0.47628242 0.6019704  ... 0.5096229  0.3840908  0.69907665]
 [0.61786073 0.6349173  0.8957423  ... 0.39446267 0.27625364 0.46249422]
 ...
 [0.26228377 0.261996   0.7848971  ... 0.5649089  0.234393   0.55576414]
 [0.56632054 0.47976327 0.6479635  ... 0.15364738 0.08505683 0.20822097]
 [0.55763894 0.3684521  0.54332125 ... 0.18156755 0.13056155 0.28803593]]",-0.524175126766546,-0.5267823046820672,-0.6542513762008457,-0.06552042854230122,-0.742111275255051,0.19425668241528993,0.9681485637131931,-0.6114533479241365,0.8963271239838626,0.9704577581258965,0.6680920106948457,0.6371131655367553,0.08473089266444285,0.3448865832187962,-1.196382506179127,-1.1226412390359335,-0.46792653934302575,0.07413724770371942,0.2639983227191869,-2.0715245500185557,-1.2052379379304765,0.9731809158148599,-0.13871927488597385,0.6284310779942615,0.10532798443115443,-0.7306060658759732,-0.9585646818325756,-0.5660196700380098,0.7127383795263612,0.803429715325446,-0.9426407131114316,-0.36784524627357384,-0.31951016896437573,-1.1001186216375916,-1.3478606306506065,0.4438679559028453,-0.8553536237772661,-1.260329582723155,-0.8367395267409493,-0.34072491147733214,0.8236708660757275,1.0521029627226244,0.523270273856482,1.1277224950024867,-0.26471263826121066,0.48327253947768267,0.3855875116820375
blues,-0.13271030870545994,-1.9604910305480319,-0.9897655573972512,"[[0.56082094 0.27392414 0.26868108 ... 0.10808484 0.10851926 0.15155767]
 [0.611795   0.32532614 0.28682408 ... 0.03465771 0.04683559 0.12048293]
 [0.84073406 0.54693633 0.50550264 ... 0.02085091 0.03387029 0.11488753]
 ...
 [0.13812394 0.12553126 0.37137333 ... 0.11020089 0.16682261 0.29087815]
 [0.23549148 0.11838995 0.46434885 ... 0.11057565 0.1295407  0.13921273]
 [0.444691   0.2724875  0.4735736  ... 0.12708662 0.13921665 0.15041669]]",-2.280322856672859,-2.3144670203954942,-2.370071221633401,-2.157464358055916,-0.7776475724877605,-1.7783039721109355,0.4074134297767369,-0.7320935277279291,-2.0538429131042872,0.03307505576871621,1.3156836800725074,2.235301120129544,0.5586605748166273,-0.18041322871772905,1.8767125724872817,-0.3443945381319564,-1.5034535207378161,-1.175905076327271,-0.8000215801550044,0.45831834933504956,2.4395075736198355,-0.16660511009933812,-2.0998229271228577,0.3889103591961983,-0.8993624122870588,-0.03463971410516779,1.305734167740939,-0.5647683284874554,-0.26284513933577364,-0.008540378362961327,0.10177654417867395,0.326798808610616,1.4176523811561716,0.11183277051135773,-0.35121499568523523,-0.6062782707791342,0.17137691731011206,0.1520243184086535,1.4561668568101733,-0.505581181434014,-0.3058907908700735,-0.3966163634611487,-0.21952061853793822,0.592985615067015,-0.18972321707983564,0.09006739312728015,0.5949767784830303
